request_id,request_type,department,location_district,response_time_hours,citizen_satisfaction,day_of_week,is_weekend,submit_month,submit_quarter,inherent_urgency,is_urgent,resolved_flag,citizen_previous_requests,citizen_satisfaction_history,citizen_account_age_days,citizen_engagement_score,dept_avg_response_time,dept_avg_resolution_rate,dept_avg_satisfaction,dept_avg_staff_count,dept_avg_budget_util,dept_avg_requests_received,dept_avg_overtime,district_avg_request_count,district_avg_response_time,district_avg_resolution_rate,district_total_critical,district_total_high,age_18-24,age_25-34,age_35-44,age_45-54,age_55-64,age_65+,contact_Email,contact_In Person,contact_Mobile App,contact_Phone,contact_SMS
REQ000164,Meter Reading,Utilities,Northside,294.7,2.6,2,0,9,3,0,0,1,6,3.4,3415,4.08,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000165,Zoning Issue,Code Enforcement,Downtown,224.7,3.8,2,0,10,4,0,0,1,3,3.4,3392,2.04,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,True,False,False,False,False,False,False,False,True,False
REQ000166,Trash Collection,Environmental Services,Riverside,229.2,2.6,6,1,5,2,0,0,1,1,4.5,1445,0.9,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,True,False,False,False,False,False,False,False,True,False,False
REQ000167,Playground Equipment,Parks & Recreation,Downtown,81.1,3.8,6,1,8,3,0,0,0,1,3.7,950,0.74,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,False,True,False,False,False
REQ000168,Storm Drain Issue,Public Works,Westbrook,100.2,3.1,4,0,10,4,0,0,1,2,2.8,532,1.1199999999999999,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,True,False,False,False,False,False,False,True,False,False,False
REQ000169,Trash Collection,Environmental Services,Southside,39.3,3.5,4,0,6,2,0,1,0,6,2.6,2018,3.12,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,True,False,False
REQ000170,Safety Violation,Building & Safety,Westbrook,101.4,3.0,5,1,6,2,0,0,1,3,2.9,827,1.7399999999999998,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,False,False,True,False,False,False,True,False
REQ000171,Zoning Issue,Code Enforcement,Midtown,77.3,3.8,3,0,4,2,0,0,1,2,3.2,1608,1.28,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,False,False,False,False,True
REQ000172,Illegal Dumping,Environmental Services,Northside,325.5,2.7,6,1,6,2,0,0,1,4,3.2,1353,2.56,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,False,True,False
REQ000173,Water Main Break,Utilities,Highland,20.3,4.6,4,0,10,4,1,1,1,3,3.8,2268,2.28,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,False,False,False,True,False,False,False,True,False
REQ000174,Water Main Break,Utilities,Riverside,61.3,3.8,6,1,4,2,1,0,1,5,4.3,2009,4.3,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,False,False,True,False,True,False,False,False
REQ000175,Road Damage,Public Works,Southside,58.6,1.9,5,1,7,3,0,1,1,6,4.8,912,5.76,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,True,False,False,False,True,False,False
REQ000176,Property Assessment,Building & Safety,Southside,17.6,4.8,4,0,5,2,0,1,1,5,4.5,732,4.5,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,False,True,True,False,False,False,False
REQ000177,Pothole Repair,Public Works,Northside,63.7,4.4,5,1,8,3,0,0,1,7,4.0,2274,5.6,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,False,False,True,False,False,False,True,False
REQ000178,Playground Equipment,Parks & Recreation,Midtown,291.2,3.1,3,0,5,2,0,0,1,3,3.5,529,2.1,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,False,True,False,False,False,False,True,False
REQ000179,Street Light Outage,Public Works,Southside,17.6,4.9,4,0,12,4,0,1,1,6,3.6,3460,4.32,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,False,False,True,False,False,False,True,False
REQ000180,Tree Trimming,Parks & Recreation,Northside,316.2,3.0,3,0,12,4,0,0,1,1,4.5,1794,0.9,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000181,Composting Program,Environmental Services,Westbrook,212.9,4.1,4,0,8,3,0,0,0,3,1.6,3623,0.9600000000000002,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,True,False,False,False,False,False,False,True
REQ000182,Hazardous Waste,Environmental Services,Midtown,60.3,3.5,1,0,6,2,0,0,1,2,3.7,1547,1.48,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,True,False,False,False,False,False,False,True
REQ000183,Construction Complaint,Building & Safety,Highland,113.6,3.0,1,0,6,2,0,0,1,8,4.4,537,7.040000000000001,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.010416666666668,59.470486111111114,0.7770763888888889,757,2358,False,False,True,False,False,False,True,False,False,False,False
REQ000184,Sidewalk Repair,Public Works,Riverside,214.6,4.3,5,1,5,2,0,0,1,2,2.0,712,0.8,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,True,False,False,False,False,False,False,False,True,False
REQ000185,Pothole Repair,Public Works,Northside,51.6,4.7,6,1,4,2,0,0,1,4,3.3,1157,2.6399999999999997,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,True,False,False,False,False,False,False,True,False
REQ000186,Water Main Break,Utilities,Northside,25.7,4.3,0,0,6,2,1,1,1,0,3.3,1068,0.0,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,True,False,False,False,False,True,False,False,False,False
REQ000187,Recycling Issue,Environmental Services,Industrial,206.0,4.1,3,0,12,4,0,0,0,4,3.3,1157,2.6399999999999997,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,17.75,60.46388888888888,0.7918819444444445,805,2475,False,False,True,False,False,False,False,False,False,True,False
REQ000188,Property Assessment,Building & Safety,Downtown,298.6,3.0,5,1,4,2,0,0,1,4,3.2,1353,2.56,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,True,False,False,False,False,False,False,True,False
REQ000189,Tree Trimming,Parks & Recreation,Downtown,117.2,3.2,0,0,10,4,0,0,0,5,2.5,593,2.5,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,True,False,False,False,False,False,False,False,False,False,True
REQ000190,Playground Equipment,Parks & Recreation,Lakewood,70.9,4.3,2,0,2,1,0,0,0,5,3.5,3086,3.5,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,True,False,False,False,False,False,False,False,False,False,True
REQ000191,Zoning Issue,Code Enforcement,Southside,28.5,3.5,4,0,4,2,0,1,1,3,2.8,2794,1.6799999999999997,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,True,False,False
REQ000192,Trash Collection,Environmental Services,Harbor,77.7,3.6,0,0,6,2,0,0,1,2,2.9,753,1.16,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.34375,60.45659722222222,0.7863645833333334,728,2486,False,False,False,False,False,True,False,False,False,True,False
REQ000193,Trail Repair,Parks & Recreation,Midtown,115.4,2.7,1,0,3,1,0,0,1,4,3.2,3544,2.56,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,False,False,True,False,False,False,True,False
REQ000194,Event Permit,Permits & Licensing,Downtown,155.2,4.6,6,1,1,1,0,0,1,2,4.1,2170,1.64,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,True,False,False,False,False
REQ000195,License Renewal,Permits & Licensing,Westbrook,65.8,4.0,0,0,12,4,0,0,1,5,4.5,732,4.5,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,False,False,True,True,False,False,False,False
REQ000196,Trash Collection,Environmental Services,Riverside,44.6,3.3,3,0,2,1,0,1,1,5,2.6,2657,2.6,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,True,False,False,False,False,False,True,False
REQ000197,Road Damage,Public Works,Northside,263.3,2.9,5,1,5,2,0,0,1,4,3.5,2785,2.8,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,False,False,True,False,False,False,False,True
REQ000198,Zoning Issue,Code Enforcement,University,23.3,4.2,1,0,8,3,0,1,1,3,5.0,778,3.0,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,False,False,False,False,False,True,False,False,False,True,False
REQ000199,Sidewalk Repair,Public Works,Southside,266.0,2.6,5,1,1,1,0,0,1,1,2.5,1919,0.5,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,False,False,True
REQ000200,Traffic Signal Issue,Transportation,Westbrook,22.8,4.1,2,0,2,1,0,1,1,2,3.4,3026,1.3599999999999999,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,False,False,False,True,False,False,False,False,True
REQ000201,Pothole Repair,Public Works,Riverside,314.9,2.8,6,1,9,3,0,0,1,4,3.7,1715,2.96,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,False,True,False,False,False,True,False,False
REQ000202,Water Main Break,Utilities,Midtown,7.7,3.2,0,0,11,4,1,1,0,2,4.7,486,1.8800000000000001,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,True,False,False,False,False,False,False,False,False,False,True
REQ000203,Construction Complaint,Building & Safety,Downtown,107.5,3.3,6,1,3,1,0,0,1,5,3.5,2514,3.5,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,True,False,False,False,False,False,False,True
REQ000204,Water Main Break,Utilities,Downtown,47.3,1.3,1,0,5,2,1,1,1,3,4.1,1664,2.46,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,True,False,False,True,False,False,False,False
REQ000205,Service Connection,Utilities,Downtown,35.7,3.0,3,0,8,3,0,1,1,2,4.1,505,1.64,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,True,False,False,False,True,False,False,False,False
REQ000206,Road Damage,Public Works,Southside,144.0,2.5,1,0,9,3,0,0,1,5,4.4,310,4.4,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,False,True
REQ000207,Permit Inspection,Permits & Licensing,Southside,52.4,4.7,2,0,8,3,0,0,1,1,4.9,246,0.9800000000000001,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,False,True
REQ000208,Tree Trimming,Parks & Recreation,Southside,99.3,3.3,2,0,6,2,0,0,0,6,3.7,1934,4.44,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,False,False,True
REQ000209,Traffic Signal Issue,Transportation,Southside,45.0,1.3,4,0,11,4,0,1,1,2,4.2,2098,1.6800000000000002,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,True,False,False,False,False,True,False,False,False,False
REQ000210,Crosswalk Request,Transportation,Midtown,63.9,3.9,5,1,11,4,0,0,1,3,4.4,1773,2.64,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,True,False,False,False,False,False,True,False
REQ000211,Noise Complaint,Code Enforcement,Westbrook,69.8,4.4,2,0,12,4,0,0,1,5,3.9,2699,3.9,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.208333333333332,61.98784722222222,0.7826215277777778,746,2338,False,False,True,False,False,False,True,False,False,False,False
REQ000212,License Renewal,Permits & Licensing,Riverside,50.4,4.5,3,0,5,2,0,0,1,3,1.9,2678,1.14,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,True,False,False,False,True,False,False,False,False
REQ000213,Street Light Outage,Public Works,Harbor,9.2,2.6,3,0,2,1,0,1,1,1,4.1,3196,0.82,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.34375,60.45659722222222,0.7863645833333334,728,2486,True,False,False,False,False,False,False,False,True,False,False
REQ000214,Road Damage,Public Works,University,95.6,2.6,6,1,7,3,0,0,1,1,3.7,2976,0.74,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,False,False,True,False,False,False,False,False,False,True,False
REQ000215,Water Main Break,Utilities,Midtown,41.3,3.1,2,0,5,2,1,1,1,4,3.6,2714,2.88,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,True,False,False,False,False
REQ000216,Trail Repair,Parks & Recreation,Southside,251.6,3.2,0,0,5,2,0,0,1,8,4.4,537,7.040000000000001,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,True,False,False,False,True,False,False,False,False
REQ000217,Safety Violation,Building & Safety,Northside,107.6,2.5,1,0,2,1,0,0,1,3,4.4,1773,2.64,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,False,False,False,True,False
REQ000218,Storm Drain Issue,Public Works,Riverside,20.3,4.5,5,1,11,4,0,1,1,2,3.6,1465,1.44,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,True,False,False,False,False,False,False,True
REQ000219,Permit Application,Permits & Licensing,Midtown,321.8,3.4,0,0,8,3,0,0,1,1,2.9,3524,0.58,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,False,False,True,False,False,True,False,False,False,False
REQ000220,Sewer Backup,Utilities,Industrial,37.4,2.9,3,0,4,2,1,1,1,2,5.0,3067,2.0,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.75,60.46388888888888,0.7918819444444445,805,2475,True,False,False,False,False,False,False,False,True,False,False
REQ000221,Noise Complaint,Code Enforcement,Midtown,236.7,3.3,2,0,3,1,0,0,1,6,3.7,1934,4.44,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,True,False,False,False,False,False,False,False,False,False,True
REQ000222,Construction Complaint,Building & Safety,Southside,11.9,1.8,0,0,3,1,0,1,1,4,1.9,1292,1.52,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,True,False,False,False,False,False,False,False,False,True
REQ000223,Meter Reading,Utilities,Downtown,67.6,3.5,0,0,5,2,0,0,0,2,3.9,3330,1.56,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,True,False,False,False,False,False,True,False
REQ000224,Permit Inspection,Permits & Licensing,Lakewood,72.9,4.2,1,0,8,3,0,0,1,1,3.6,2121,0.72,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,True,False,False,False,False,True,False,False,False,False
REQ000225,Event Permit,Permits & Licensing,Industrial,87.0,2.5,6,1,5,2,0,0,1,5,2.9,2715,2.9,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,17.75,60.46388888888888,0.7918819444444445,805,2475,False,False,False,True,False,False,False,False,False,True,False
REQ000226,Meter Reading,Utilities,Downtown,115.6,2.7,0,0,9,3,0,0,1,2,2.7,1921,1.08,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,True,False,False,False,False,False,False,False,False,True
REQ000227,Park Maintenance,Parks & Recreation,Riverside,78.0,3.7,5,1,11,4,0,0,1,6,3.3,2393,3.9599999999999995,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,False,True,False,True,False,False,False,False
REQ000228,Bike Lane Request,Transportation,Midtown,15.0,4.4,4,0,6,2,0,1,1,2,2.0,712,0.8,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.46875,57.74965277777778,0.7877847222222223,698,2441,False,True,False,False,False,False,False,False,False,True,False
REQ000229,Pothole Repair,Public Works,Riverside,59.7,3.7,6,1,1,1,0,0,1,1,5.0,3423,1.0,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,True,False,False,False,False,False,False,True
REQ000230,Graffiti Removal,Code Enforcement,Downtown,4.3,4.9,2,0,12,4,0,1,0,1,4.4,881,0.8800000000000001,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,False,False,False,True,False
REQ000231,Bus Stop Concern,Transportation,Downtown,244.0,2.9,1,0,12,4,0,0,1,4,3.7,1715,2.96,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,False,False,False,True,False,False,False,True,False,False
REQ000232,Sewer Backup,Utilities,Industrial,188.4,4.1,6,1,1,1,1,0,1,1,3.7,2976,0.74,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,17.75,60.46388888888888,0.7918819444444445,805,2475,False,False,True,False,False,False,False,False,False,True,False
REQ000233,Business License,Permits & Licensing,Southside,107.2,3.4,6,1,9,3,0,0,1,1,4.5,1445,0.9,50.59166666666667,0.8295833333333333,3.6783333333333332,33.5,0.8564166666666666,188.08333333333334,82.5,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,True,False,False,False,False,False,False,False,True,False,False
REQ000234,Bike Lane Request,Transportation,Eastgate,299.8,3.3,1,0,4,2,0,0,1,6,3.4,3415,4.08,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,False,False,False,True,False,False,True,False,False,False,False
REQ000235,Facility Booking,Parks & Recreation,University,15.4,4.5,3,0,11,4,0,1,1,3,4.1,525,2.46,53.416666666666664,0.7839166666666667,3.605,42.583333333333336,0.8833333333333333,139.58333333333334,115.0,18.677083333333332,61.21840277777778,0.7789930555555555,752,2454,False,False,False,True,False,False,False,False,True,False,False
REQ000236,Zoning Issue,Code Enforcement,Northside,282.5,2.6,2,0,8,3,0,0,1,2,1.4,1443,0.5599999999999999,44.550000000000004,0.8158333333333333,3.9166666666666665,36.083333333333336,0.9034166666666666,148.5,114.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,True,False,False,False,False,False,False,False,True,False,False
REQ000237,Bus Stop Concern,Transportation,Eastgate,86.2,2.7,2,0,6,2,0,0,1,6,4.2,2244,5.040000000000001,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.44097222222222,57.67986111111111,0.7782361111111111,724,2454,True,False,False,False,False,False,False,True,False,False,False
REQ000238,Illegal Dumping,Environmental Services,Northside,17.4,4.3,5,1,3,1,0,1,1,3,1.9,463,1.14,47.333333333333336,0.8491666666666666,3.7375000000000003,38.166666666666664,0.8685833333333334,170.16666666666666,109.33333333333333,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,True,False,False,False,False,False,False,True,False,False,False
REQ000239,Parking Issue,Transportation,Downtown,50.5,4.4,5,1,12,4,0,0,1,5,3.3,1262,3.3,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,17.86111111111111,61.1861111111111,0.7847048611111112,701,2550,False,True,False,False,False,False,True,False,False,False,False
REQ000240,Road Damage,Public Works,Southside,141.8,1.4,3,0,12,4,0,0,1,2,3.7,1547,1.48,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,False,True
REQ000241,Parking Issue,Transportation,Lakewood,298.4,3.2,4,0,1,1,0,0,0,2,3.7,2771,1.48,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,False,True,False,False,False,True,False,False,False,False
REQ000242,Construction Complaint,Building & Safety,Lakewood,197.9,4.2,0,0,6,2,0,0,1,3,3.4,3392,2.04,52.458333333333336,0.8288333333333333,3.856666666666667,41.75,0.8895833333333334,177.5,93.75,19.03472222222222,57.74791666666667,0.7821458333333333,761,2424,False,True,False,False,False,False,False,False,False,True,False
REQ000243,Road Damage,Public Works,Northside,11.9,2.5,3,0,2,1,0,1,1,5,3.4,3390,3.4,55.775,0.7976666666666666,3.641666666666667,31.916666666666668,0.8698333333333333,170.91666666666666,82.91666666666667,18.319444444444443,61.37048611111111,0.7842951388888889,717,2472,False,False,False,True,False,False,True,False,False,False,False
REQ000244,Service Connection,Utilities,Midtown,68.8,4.0,0,0,1,1,0,0,1,3,2.7,3127,1.6200000000000003,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.46875,57.74965277777778,0.7877847222222223,698,2441,True,False,False,False,False,False,False,False,False,False,True
REQ000245,Traffic Signal Issue,Transportation,Southside,40.5,2.7,1,0,7,3,0,1,0,4,3.5,998,2.8,48.61666666666667,0.8394166666666667,3.7175,36.583333333333336,0.8617499999999999,142.16666666666666,97.66666666666667,18.40277777777778,59.11006944444445,0.7860347222222223,726,2451,False,False,False,True,False,False,False,False,False,True,False
REQ000246,Water Quality,Utilities,Riverside,40.1,2.5,6,1,9,3,0,1,1,5,5.0,991,5.0,43.28333333333333,0.8233333333333333,3.9741666666666666,40.25,0.85825,161.33333333333334,109.83333333333333,18.1875,60.121874999999996,0.7757673611111111,775,2488,False,False,False,True,False,False,True,False,False,False,False
